city;cases;pop;lat;lon;
Palotabozsok;18;866;46.1288343;18.6409628;
Pere;7;337;43.13568;0.30981;
Pusztacsalád;6;289;47.486997;16.9031151;
Háromfa;15;724;46.1046252;17.3295434;
Csököly;22;1063;46.3011253;17.5671278;
Sárszentlőrinc;22;1063;46.6260581;18.6066341;
Makkoshotyka;18;870;48.3564407;21.5186442;
Pápoc;6;290;47.4131032;17.128897;
Óbarok;17;822;47.4901159;18.5696261;
Kismarja;27;1306;47.248129;21.8221047;
Katafa;7;339;46.9756782;16.6294379;
Csabacsűd;36;1744;46.8249806;20.6504324;
Söréd;11;533;47.3226866;18.2807421;
Poroszló;59;2862;47.6435536;20.6560717;
Mánfa;16;777;46.161445;18.2409479;
Hejőpapi;24;1166;47.8976201;20.9071257;
Apátfalva;62;3016;46.1768429;20.5746455;
Sikátor;7;341;47.4375764;17.8503676;
Lövő;29;1413;47.5034563;16.7827241;
Szentpéterúr;21;1025;46.7583841;17.0383964;
Baktakék;17;830;48.3636469;21.0276138;
Füle;18;879;47.0526686;18.245888;
Nyírparasznya;20;979;48.0254251;22.2759488;
Felsőnána;13;637;46.4672701;18.528759;
Kishódos;2;98;47.9710505;22.8356999;
Sajókeresztúr;31;1521;48.1696732;20.7761614;
Epöl;13;638;47.6467776;18.6380888;
Sajóivánka;13;638;48.2661062;20.5793709;
Alsószentiván;12;589;46.7957787;18.7321463;
Nemesvita;7;344;46.8242727;17.3685813;
Eperjeske;25;1232;48.3440068;22.2129118;
Arló;79;3898;48.176668;20.2541957;
Rém;26;1283;46.2446558;19.1448334;
Szűcsi;31;1535;47.8041906;19.7632166;
Kisgyőr;34;1684;48.0103225;20.6887124;
Bélavár;7;347;46.1216915;17.2149293;
Drágszél;7;347;46.4671644;19.0386763;
Aldebrő;14;695;47.7892694;20.2304935;
Taktabáj;12;596;48.062086;21.3122025;
Geszteréd;36;1789;47.7645074;21.7782735;
Szuhakálló;20;995;48.2840742;20.6515171;
Bodmér;5;249;47.4506102;18.5370275;
Balatonederics;21;1046;46.8091396;17.3813106;
Felsőlajos;19;947;47.0660508;19.4959069;
Sátorhely;13;648;45.9414189;18.6317066;
Feldebrő;20;997;47.8130478;20.2329418;
Zalaszentbalázs;16;798;46.5878936;16.9187118;
Hollóháza;17;849;48.54166;21.4126219;
Drávagárdony;3;150;45.9440433;17.6046798;
Maglóca;2;100;47.66332;17.2753212;
Kátoly;6;301;46.0613027;18.4522668;
Rétalap;12;602;47.6054004;17.9091982;
Szentliszló;6;301;46.5795372;16.8224581;
Szőlősgyörök;26;1305;46.7080197;17.6755993;
Felsőmarác;5;251;46.9334097;16.5196235;
Abod;4;201;48.3926536;20.7910384;
Taktaszada;40;2010;48.1108216;21.1760084;
Döbrököz;39;1960;46.424126;18.239254;
Hottó;7;352;46.8467834;16.7535323;
Mezőkomárom;19;956;46.8290114;18.2898184;
Buzsák;30;1510;46.6487053;17.5774653;
Abaliget;14;706;46.140978;18.116744;
Bózsva;4;202;48.4746423;21.467721;
Köröm;31;1566;47.9821115;20.9516587;
Ráksi;9;455;46.5131078;17.9207901;
Jászdózsa;42;2125;47.566305;20.0157116;
Szulimán;5;253;46.1242634;17.8105268;
Porcsalma;57;2887;47.8824619;22.5682954;
Kalaznó;3;152;46.5015402;18.4745194;
Somogydöröcske;3;152;46.5871942;18.0063187;
Karád;31;1571;46.6934534;17.8385506;
Nagyrécse;22;1115;46.4887323;17.0516176;
Nyársapát;42;2129;47.1011746;19.801682;
Balatonakali;14;710;46.8830854;17.7518613;
Kétújfalu;14;710;45.9657926;17.7115895;
Veszprémfajsz;5;254;47.0364131;17.8956997;
Átány;30;1525;47.6165092;20.3628057;
Kunfehértó;44;2237;46.362396;19.4132799;
Pinnye;7;356;47.5871074;16.7686191;
Taktaharkány;71;3616;48.088049;21.1324053;
Révfülöp;23;1173;46.828315;17.6303514;
Sály;35;1787;47.9492788;20.6630021;
Felsőkelecsény;7;358;48.3587216;20.5934931;
Tákos;7;358;48.1539033;22.4273407;
Méra;33;1691;48.359042;21.1517514;
Szentimrefalva;4;205;47.072983;17.2820087;
Nagykereki;27;1387;47.1886494;21.7879759;
Hegyszentmárton;8;411;45.9037209;18.0903047;
Szatmárcseke;32;1645;48.0851966;22.6297402;
Chernelházadamonya;4;206;47.3614432;16.8392292;
Ormándlak;2;103;46.7595647;16.7552873;
Duka;5;258;47.1252146;17.1123194;
Besnyő;34;1755;47.1915588;18.7935179;
Litke;16;826;48.21203;19.5988323;
Aszófő;9;465;46.9288872;17.8333945;
Barnag;3;155;46.9799094;17.7494852;
Tibolddaróc;26;1345;47.9207679;20.6375539;
Bodony;14;725;47.9422866;20.0238122;
Rozsály;15;777;47.9232387;22.8011193;
Fonó;6;311;46.4004199;17.9533768;
Bükkszék;13;674;47.988871;20.1751845;
Becske;11;572;47.9100509;19.3763424;
Nagyhódos;3;156;47.9629392;22.849661;
Ózdfalu;3;156;45.9289596;18.0220031;
Palé;2;104;46.2621157;18.0747755;
Ágasegyháza;39;2029;46.840237;19.4468392;
Váchartyán;36;1873;47.7270056;19.2537343;
Kunbaja;30;1563;46.0882993;19.4240758;
Nagyszokoly;17;886;46.7226053;18.2092466;
Beloiannisz;22;1149;47.1821344;18.8254041;
Csanádpalota;54;2821;46.2440484;20.723398;
Pusztafalu;4;209;48.5467171;21.4868106;
Somodor;8;418;46.4760877;17.8421131;
Benk;9;471;48.3013182;22.2303926;
Vejti;3;157;45.8096296;17.9643836;
Valkó;48;2514;47.5641727;19.5100231;
Mátyásdomb;14;735;46.9227631;18.3476776;
Pély;28;1473;47.491656;20.3415506;
Enese;34;1789;47.643899;17.4218856;
Érpatak;34;1789;47.8086855;21.7583427;
Nagykökényes;11;579;47.7340639;19.5983053;
Tiszaderzs;22;1158;47.5130513;20.642349;
Tiszabura;61;3211;47.4466393;20.4577789;
Mánd;6;316;47.9983798;22.6081738;
Pettend;3;158;46.0006131;17.699929;
Zajta;9;474;47.908604;22.7970039;
Bedő;7;369;47.1639541;21.7503111;
Garadna;7;369;48.4183785;21.1749917;
Madocsa;36;1898;46.6880707;18.9566974;
Nyírmihálydi;43;2268;47.7325301;21.9660572;
Jászkisér;102;5382;47.4594684;20.2167801;
Sormás;17;897;46.4605637;16.9157999;
Mesterszállás;13;686;46.9538509;20.4308659;
Csibrák;6;317;46.4658688;18.3426997;
Pusztaottlaka;7;370;46.5355163;21.0069888;
Szőkéd;7;370;45.9629397;18.2889563;
Bolhás;8;423;46.263335;17.2718825;
Eperjes;9;476;48.9975724;21.2401811;
Sarud;22;1164;47.5884589;20.5967429;
Mezőpeterd;12;635;47.1666663;21.6187755;
Konyár;42;2223;47.3209702;21.6738284;
Fábiánsebestyén;37;1959;46.6738163;20.4506481;
Bodrogkisfalud;17;901;48.1728331;21.3574534;
Osztopán;15;795;46.5184141;17.6689016;
Szentlászló;16;848;46.7064864;16.3489819;
Zichyújfalu;18;954;47.1258547;18.6712913;
Balatonszentgyörgy;32;1697;46.6921957;17.2999871;
Karcsa;35;1860;48.3114147;21.7929937;
Pátyod;13;691;47.8687333;22.6152157;
Szőkedencs;5;266;46.5546719;17.2493026;
Csökmő;38;2026;47.0333646;21.2948743;
Erdőtarcsa;10;534;47.7617556;19.5427513;
Sáp;18;962;48.886784;0.33533659090476653;
Daruszentmiklós;24;1283;46.8584251;18.8462522;
Babarcszőlős;2;107;45.8994841;18.136406;
Medgyesbodzás;19;1017;46.5181594;20.9601573;
Tiszalúc;95;5085;48.0345861;21.0630541;
Boldogasszonyfa;8;429;46.1799676;17.8406405;
Mórágy;14;753;46.2158276;18.6429525;
Nemesrempehollós;5;269;47.0921782;16.6804652;
Bana;30;1615;44.3681;4.15405;
Bélmegyer;18;969;46.8720065;21.1789532;
Szamosújlak;7;377;47.9178077;22.5867083;
Csegöld;13;701;47.8986593;22.6863523;
Aszaló;34;1834;48.2256199;20.9547736;
Ónod;45;2430;48.0011319;20.9144159;
Szaknyér;1;54;46.8643356;16.5276734;
Szamostatárfalva;6;324;47.8745895;22.6648959;
Zsennye;2;108;47.1129443;16.8162329;
Nyírmada;94;5084;48.067926;22.1877049;
Vérteskethely;11;595;47.4853613;18.0814667;
Dunasziget;31;1677;47.9415304;17.3543691;
Kéty;13;704;47.9666667;18.5666667;
Galambok;25;1354;46.5222609;17.1257806;
Bálványos;11;596;46.7816621;17.9520691;
Páhi;22;1194;46.7131018;19.386505;
Kétpó;12;652;47.074298;20.4821152;
Dióskál;9;490;46.6750083;17.0543048;
Kisszekeres;10;545;47.9734369;22.6366244;
Olcsva;14;764;48.0881267;22.3243769;
Kapoly;12;655;46.7307524;17.9702331;
Mesteri;5;273;47.2255488;17.0869076;
Mélykút;93;5082;46.2151957;19.3792097;
Kovácsvágás;12;656;48.4549246;21.5301958;
Nemesrádó;6;328;46.7781374;16.9941633;
Nyim;6;328;43.8374249;4.3600687;
Újlengyel;32;1750;47.2322939;19.444332;
Balatonudvari;7;383;46.9054215;17.8048202;
Forró;49;2683;48.3224482;21.08665;
Balaton;19;1045;46.8836527;17.846663499449168;
Siklósbodony;3;165;45.9115714;18.1213821;
Nagyfüged;32;1763;47.6819812;20.1038083;
Hosszúpereszteg;12;662;47.0955027;17.0231836;
Peterd;4;221;45.9718163;18.3624214;
Tápszentmiklós;17;940;47.4945365;17.8510293;
Mikekarácsonyfa;6;332;46.6603545;16.6936645;
Miháld;14;775;46.4507945;17.1289434;
Nyírlugos;50;2770;47.6920499;22.0417654;
Dunatetétlen;10;555;46.7576638;19.0948368;
Dámóc;7;389;48.3774715;22.0342996;
Négyes;5;278;47.7017954;20.7028933;
Mosonudvar;8;445;47.8421427;17.227305;
Mezőnyárád;29;1615;47.8571142;20.6783222;
Mezősas;12;669;47.1105604;21.5679716;
Rábaszentmihály;9;502;47.5787949;17.4332382;
Csapi;3;168;46.5321399;17.0864805;
Kercseliget;7;392;46.3260871;18.0648927;
Szentkatalin;2;112;46.1745849;18.0501183;
Tiszakarád;44;2465;48.2028406;21.7200178;
Kisláng;45;2523;46.9602484;18.3851659;
Somogygeszti;8;449;46.5194889;17.7836217;
Palkonya;5;281;45.8953345;18.3907786;
Németkér;31;1746;46.7174731;18.764396;
Mőcsény;6;338;46.2592031;18.590206;
Újudvar;17;958;46.5363905;16.985031;
Balotaszállás;28;1582;46.3510123;19.5361824;
Sajómercse;4;226;48.2450655;20.4131771;
Szalonna;18;1019;48.4472052;20.739375;
Regenye;3;170;45.9696538;18.1695367;
Vámosoroszi;10;567;47.9921273;22.6817762;
Kastélyosdombó;4;227;45.9538876;17.6175463;
Kercaszomor;4;227;46.7889534;16.3508763;
Apaj;21;1193;47.1137788;19.0871992;
Ácsteszér;12;684;47.4060144;18.0056878;
Balajt;9;513;48.3210905;20.7880954;
Lispeszentadorján;5;285;46.5420763;16.695676;
Patca;1;57;46.2846322;17.7237804;
Pórszombat;5;285;46.7289288;16.5760102;
Zalkod;4;228;48.1857492;21.4571919;
Kevermes;33;1883;46.4173989;21.179322;
Baktalórántháza;66;3770;47.9994207;22.0793592;
Kőröshegy;25;1430;46.8312694;17.9005457;
Rudabánya;45;2577;48.373781;20.6224508;
Molvány;3;172;46.0284507;17.7454999;
Nagytótfalu;6;344;45.8630954;18.3435812;
Szenta;7;402;46.2517265;17.1737466;
Mátételke;9;517;46.1611622;19.2782099;
Jászágó;12;690;47.5923279;19.8544871;
Németbánya;2;115;47.2147128;17.6465684;
Vaja;64;3683;47.9990668;22.1715133;
Pusztahencse;18;1036;46.5929681;18.7208026;
Felgyő;21;1209;46.6647138;20.113031;
Répceszemere;5;288;47.4278029;16.9753846;
Iváncsa;49;2824;47.1473327;18.8311498;
Ercsi;146;8420;47.2519697;18.8983773;
Csikéria;14;808;46.1261963;19.4715565;
Bódvaszilas;18;1039;48.5368458;20.7315708;
Végegyháza;23;1330;46.3872782;20.8713265;
Orbányosfa;2;116;46.8498542;16.9836203;
Teleki;4;232;46.7725133;17.8245838;
Jánoshalma;149;8650;46.2972264;19.3235909;
Tiszaszentmárton;21;1220;48.3759219;22.2334021;
Magyarszerdahely;9;523;46.5554057;16.937305;
Igrici;16;930;47.8660778;20.8826502;
Perkupa;15;872;48.4707905;20.6905495;
Szarvasgede;7;407;47.8208159;19.6434085;
Botykapeterd;6;349;46.0489611;17.8663205;
Tiszakerecseny;18;1048;48.2587093;22.3000932;
Csobád;12;700;48.2819349;21.0277433;
Gádoros;63;3679;46.6706884;20.599598;
Ozora;28;1636;46.7527198;18.3996749;
Csatka;4;234;47.37926;17.9772827;
Magyarmecske;6;351;45.9448963;17.9642178;
Répceszentgyörgy;2;117;47.3507006;16.8466015;
Tataháza;20;1170;46.1753439;19.3012323;
Székely;19;1113;48.0598465;21.936369;
Döge;39;2286;48.2587979;22.068454;
Magy;16;938;47.9404079;21.9822899;
Ároktő;20;1173;47.7281663;20.9434075;
Aranyosapáti;38;2232;48.2122856;22.2567426;
Szeremle;24;1411;46.1454982;18.8795714;
Kunbaracs;11;647;46.9893175;19.4005178;
Győrasszonyfa;9;530;47.4955804;17.8077706;
Ecseg;20;1180;47.8983295;19.6026278;
Kány;1;59;48.5149554;21.0136036;
Kemenespálfa;7;413;47.1367865;17.173756;
Tormásliget;5;295;47.4281198;16.7762279;
Csépa;29;1712;46.8062494;20.1304652;
Báta;27;1596;46.1285751;18.7749107;
Magyarsarlós;5;296;46.0414845;18.3516064;
Nagykapornak;15;888;46.8181906;16.9927294;
Alsószölnök;6;357;46.9273784;16.2019687;
Körösnagyharsány;10;595;47.0074869;21.6440958;
Lúzsok;4;238;45.8378236;17.9435257;
Szamosbecs;7;417;47.8619185;22.6898728;
Taktakenéz;21;1255;48.0509924;21.2169034;
Zubogy;9;538;48.3802508;20.5748974;
Mecsekpölöske;7;419;46.2228598;18.2111234;
Hernádszurdok;3;180;48.480551;21.2053734;
Kissziget;3;180;46.6225862;16.6656744;
Petrivente;6;360;46.4402323;16.8402915;
Pördefölde;1;60;46.5853981;16.7064151;
Kötcse;9;541;46.7518662;17.8601652;
Balatonmagyaród;8;481;46.5944343;17.1752487;
Erdőtelek;55;3308;47.6867102;20.3144529;
Battonya;99;5955;46.2858683;21.0218929;
Sárazsadány;4;241;48.2633679;21.4941532;
Viss;11;663;48.2158671;21.5030195;
Babócsa;25;1508;46.0371105;17.346259;
Kéked;3;181;48.54631;21.3486455;
Kupa;3;181;48.3325632;20.9121148;
Lickóvadamos;3;181;46.7446382;16.7704504;
Somogysámson;12;724;46.5879983;17.2969873;
Tiszagyenda;17;1027;47.384226;20.50845;
Felsőtelekes;12;726;48.4074667;20.6360117;
Csép;6;364;47.5790071;18.0638828;
Újpetre;17;1032;45.9366673;18.3635782;
Tuzsér;59;3583;48.3434133;22.118663;
Bolhó;12;729;46.0391683;17.2954232;
Himesháza;17;1033;46.0859355;18.5698349;
Rásonysápberencs;9;548;48.3075536;20.9951446;
Besence;2;122;45.8952547;17.9663467;
Zsurk;12;735;48.4106284;22.2184353;
Anarcs;33;2022;48.1782578;22.1032718;
Nemesborzova;2;123;47.9932554;22.6327517;
Berekböszörmény;33;2030;47.0650084;21.6835918;
Tarany;19;1169;46.1832459;17.3018901;
Besenyőtelek;43;2647;47.698367;20.4278946;
Ambrózfalva;8;493;46.3495419;20.7300915;
Balatongyörök;22;1359;46.7616172;17.3504857;
Királyhegyes;10;619;46.2703652;20.6119895;
Kerkakutas;2;124;46.7594059;16.5055619;
Kisszékely;5;310;46.679423;18.5389986;
Gánt;13;810;51.0538286;3.7250121;
Köveskál;6;374;46.8814046;17.6056741;
Küngös;9;561;47.0660103;18.1734324;
Pinkamindszent;3;187;47.0388438;16.4839124;
Jágónak;4;250;46.3153517;18.0915359;
Márkháza;4;250;48.0135023;19.7165901;
Bugac;43;2695;46.6888994;19.6821439;
Pusztamiske;7;439;47.0627857;17.4478856;
Zsarolyán;7;439;47.9490863;22.588092;
Szalaszend;17;1068;48.3900738;21.125055;
Girincs;14;880;47.9698386;20.9845825;
Markóc;1;63;45.8631293;17.7626725;
Szentdénes;5;315;46.005158;17.9280486;
Szentkozmadombja;1;63;46.6798879;16.7615147;
Kömörő;10;633;-12.2045176;44.2832964;
Sand;6;380;48.3836463;7.6138847;
Bükkszentmárton;5;317;48.0707337;20.3278804;
Oszlár;6;381;47.872045;21.0353402;
Zalasárszeg;2;127;46.492698;17.0794308;
Csákány;5;318;46.5406441;17.2714904;
Izmény;8;509;46.3134134;18.4145662;
Kővágóörs;12;765;46.8490382;17.6016096;
Tiszadorogma;6;383;47.6819907;20.8627673;
Hencida;19;1215;47.2507833;21.6955412;
Bogádmindszent;7;448;45.906331;18.045186;
Tiszamogyorós;11;704;48.3204417;22.2312938;
Torvaj;4;257;46.7675355;18.0429605;
Görcsönydoboka;6;386;46.0708022;18.6273869;
Nagybörzsöny;11;708;47.9360037;18.8243865;
Hantos;15;966;46.9994238;18.6997764;
Tarnaörs;28;1804;47.5953709;20.0527656;
Tárkány;23;1483;47.5900913;18.0017805;
Balatonhenye;2;129;46.9119705;17.6155343;
Hernádbűd;2;129;48.2946921;21.1355793;
Szentegát;6;388;45.9776566;17.8237416;
Nyíribrony;18;1165;48.0145239;21.9633977;
Endrefalva;19;1234;48.1278251;19.5761699;
Rezi;21;1364;46.8417988;17.2195985;
Lesencefalu;5;325;46.8448374;17.3457565;
Hahót;16;1043;46.6488833;16.9227991;
Bocska;5;326;46.5527888;16.9161006;
Matty;5;326;45.7933982;18.2633066;
Kunágota;42;2743;46.4233892;21.0489809;
Bánfa;3;196;45.9959778;17.8810405;
Kisrécse;3;196;46.5002074;17.0614261;
Rudolftelep;11;719;48.3086485;20.6714478;
Öregcsertő;12;785;46.5147994;19.1068902;
Sóshartyán;14;916;48.0705596;19.6782076;
Pölöske;13;851;46.7561356;16.9251748;
Balatonfenyves;34;2231;46.7176727;17.4945314;
Lengyeltóti;47;3087;46.6671072;17.6411039;
Rábacsécsény;9;592;47.5877669;17.4233368;
Sáta;18;1184;48.1850594;20.3932034;
Kám;7;461;47.1039476;16.8812037;
Gemzse;14;926;48.139532;22.1942568;
Göncruszka;10;662;48.4496153;21.2418216;
Várvölgy;16;1060;46.8669115;17.2975984;
Alsószentmárton;19;1259;45.7909148;18.3047873;
Móricgát;7;464;46.6214434;19.6857216;
Tiszanána;37;2460;47.5564803;20.5292959;
Levelek;45;2992;47.9654436;21.9868073;
Mezőszemere;17;1131;47.7473141;20.5191824;
Istvándi;9;599;46.0199889;17.6220371;
Látrány;21;1399;46.7484949;17.7445759;
Jánd;12;801;48.1143493;22.3727019;
Szentlőrinckáta;29;1936;47.5220313;19.7558396;
Kistapolca;3;201;45.8221493;18.3840849;
Valkonya;1;67;46.5010028;16.8099646;
Ősagárd;5;336;47.8578715;19.1953614;
Béb;4;269;47.3440341;17.6006698;
Győrsövényház;12;807;47.690064;17.3737831;
Potony;3;202;45.931548;17.6457216;
Egyházasharaszti;5;337;45.8093006;18.334322;
Zánka;15;1017;46.8729306;17.6833856;
Drávapalkonya;4;272;45.8034687;18.1797176;
Kuncsorba;9;612;47.1282678;20.5552834;
Nagycsány;2;136;45.8709133;17.9438198;
Újkenéz;15;1022;48.2498882;22.2242701;
Sonkád;13;886;48.054592;22.7476738;
Tornyospálca;41;2795;48.2670948;22.1789783;
Zics;5;342;46.6781511;17.976123;
Mérk;32;2194;47.781955;22.3783349;
Fazekasboda;3;206;46.1229748;18.4846651;
Liget;6;413;46.2361206;18.1913237;
Jéke;11;759;48.2388;22.1515137;
Nagyrozvágy;10;691;48.3432971;21.9197055;
Ilk;20;1392;53.82395835;22.361915871120694;
Tiszabábolna;5;348;47.6867736;20.8117738;
Pörböly;8;557;46.2051149;18.8123654;
Petőmihályfa;3;209;46.9807549;16.7864369;
Vadna;9;627;48.2748228;20.5570532;
Gulács;16;1115;46.829456;17.5009878;
Kisvejke;6;419;46.3810979;18.4140286;
Dombegyház;30;2100;46.3405657;21.1320152;
Fűzvölgy;2;140;46.522368;16.9398787;
Garabonc;10;700;46.5848409;17.1222657;
Zebecke;1;70;46.6426989;16.6862748;
Tésenfa;3;211;45.8129332;18.118094;
Nagyar;10;704;48.0571578;22.5528463;
Mucsfa;5;354;46.3551245;18.4190576;
Velemér;1;71;46.7389014;16.3632535;
Zsebeháza;2;142;47.5113728;17.1913798;
Kerékteleki;10;712;47.5147378;17.9387389;
Kács;7;499;47.9565053;20.6151528;
Csarnóta;2;143;45.8943203;18.2190614;
Dombiratos;8;572;46.4223416;21.1186823;
Nemespátró;4;286;46.3237677;17.0023277;
Tüskevár;8;572;47.1184427;17.3129078;
Vállaj;18;1288;47.7641624;22.382185;
Szabadhídvég;12;859;46.8228156;18.2810312;
Bököny;44;3151;47.7322591;21.7524577;
Szátok;8;573;47.9565705;19.2324901;
Fábiánháza;26;1864;47.8483976;22.3545387;
Mezőzombor;34;2440;48.1528217;21.2594856;
Felsőnyék;15;1077;46.7892418;18.2914759;
Szomolya;22;1580;47.8923451;20.4938733;
Nagybarca;12;863;48.2449153;20.5239036;
Bábonymegyer;11;792;46.7516739;18.1195573;
Kispirit;1;72;47.1972017;17.240117;
Nemesládony;2;144;47.4003561;16.8871237;
Szabás;8;576;46.2894071;17.4479189;
Vid;2;144;5.0000086;-69.5000086;
Szakály;18;1298;46.5244309;18.3839101;
Almáskamarás;12;870;46.4608384;21.0928908;
Szentpéterfölde;2;145;46.6154969;16.7574659;
Rakacaszend;5;363;48.4606147;20.8382339;
Öreglak;21;1525;46.6055398;17.6286333;
Hajós;41;2978;46.3982552;19.117199;
Magyarhertelend;9;654;46.1892361;18.1515426;
Vásárosbéc;3;218;46.1805653;17.7253954;
Csengerújfalu;14;1019;47.8055429;22.6213416;
Hortobágy;20;1456;47.5826139;21.1525371;
Somogyhatvan;5;364;46.1071167;17.7125753;
Túrricse;10;728;47.9762138;22.7615558;
Szörény;1;73;45.9682407;17.6826909;
Tiszaszalka;13;949;48.1863428;22.3148731;
Zalaszabar;8;584;46.6410525;17.1122538;
Miske;24;1754;46.4423649;19.0320713;
Tiszakeszi;36;2632;47.7882813;20.99462;
Alsószuha;6;439;48.37244;20.5041618;
Szakmár;17;1245;46.5553977;19.075931;
Patapoklosi;5;368;46.0733963;17.748131;
Bucsuta;3;221;46.5644881;16.8340991;
Kápolna;21;1551;47.7604628;20.2469695;
Szilvás;2;148;45.9616925;18.2003763;
Bócsa;27;2007;46.6173337;19.4816149;
Bókaháza;4;298;46.7735923;17.1060313;
Tarpa;37;2761;48.1031244;22.5290514;
Hevesaranyos;8;597;48.0084061;20.2352695;
Pácin;20;1493;48.3311165;21.8330516;
Köblény;3;224;46.2952915;18.3024691;
Borota;17;1270;46.2656791;19.2231688;
Beregdaróc;14;1048;48.1970929;22.5309278;
Kislippó;4;300;45.8275194;18.5293431;
Komoró;18;1354;-12.2045176;44.2832964;
Kishuta;4;301;48.4495971;21.4796687;
Ecseny;3;226;46.5510888;17.8523616;
Garé;4;302;45.9187459;18.1941468;
Kokad;9;683;47.4054635;21.9313839;
Erzsébet;4;304;46.1006605;18.4586279;
Gyalóka;1;76;47.4432365;16.6961362;
Óbánya;2;152;46.2205331;18.4115489;
Tornyosnémeti;7;532;48.5204945;21.2507657;
Sárkeresztúr;34;2592;47.0061553;18.5481491;
Zalaszegvár;2;154;47.0980688;17.2240422;
Erdőkürt;7;540;47.7719079;19.4646973;
Kömlő;26;2011;47.6009257;20.4440987;
Baranyajenő;6;465;46.2708276;18.043388;
Bakonya;5;388;46.0852894;18.0804728;
Kömpöc;9;699;46.4671048;19.865514;
Dormánd;13;1014;47.7215281;20.4183893;
Dúzs;3;234;46.4921925;18.3802721;
Keléd;1;78;47.0758821;17.1169105;
Okorvölgy;1;78;46.1511315;18.0600312;
Pusztacsó;2;156;47.3328474;16.6223797;
Rinyaújlak;4;312;46.0860014;17.4187643;
Igar;19;1483;46.7759801;18.5145421;
Mónosbél;5;391;48.0377177;20.3363779;
Kisbabot;3;235;47.5558778;17.4172862;
Somogycsicsó;2;157;46.3099596;17.1326184;
Jánkmajtis;23;1807;47.9400472;22.6491719;
Tiszacsege;59;4644;47.6975481;20.9935969;
Királyegyháza;12;945;45.9968786;17.9686491;
Pusztaföldvár;21;1656;46.5315946;20.8060399;
Szentmargitfalva;1;79;46.4963079;16.6607875;
Nagykamarás;17;1344;46.4706907;21.1193128;
Fáj;6;475;48.4212034;21.0763861;
Bezedek;3;238;45.867031;18.586202;
Ura;8;635;47.8179313;22.6050745;
Penyige;10;794;47.9983932;22.5682525;
Hernádvécse;14;1112;48.4416611;21.1686779;
Tiszadada;28;2225;48.030817;21.2366013;
Olaszfa;5;398;47.0135482;16.884111;
Gelénes;8;639;48.1990978;22.4462921;
Bácsszentgyörgy;2;160;45.9747534;19.0397557;
Hernádcéce;3;240;48.3589235;21.1974889;
Pusztaradvány;3;240;48.4657695;21.1347821;
Zalaszentjakab;4;320;46.4875667;17.1297151;
Hidasnémeti;14;1124;48.5002675;21.2287776;
Alsótold;3;241;47.9540746;19.59694;
Gadna;4;322;48.4006679;20.9295675;
Olcsvaapáti;4;322;48.0883538;22.3513539;
Vereb;10;807;47.3199483;18.6178286;
Csengele;24;1944;46.5395807;19.8671346;
Marócsa;1;81;45.9147171;17.8148195;
Szakadát;3;243;46.5388486;18.473668;
Ladánybene;21;1715;47.0350187;19.4557131;
Tiszainoka;5;409;46.9060986;20.1522487;
Csernely;9;737;48.144303;20.3420906;
Almásháza;1;82;46.8425257;17.0473307;
Tiszacsermely;7;574;48.2334465;21.7995824;
Alsóvadász;19;1560;48.240538;20.9059626;
Selyeb;6;493;48.3396882;20.9525512;
Nemesvid;9;740;46.4860312;17.2474515;
Magosliget;4;329;48.0546763;22.8627616;
Kisszőlős;2;165;47.1978113;17.3307324;
Apostag;25;2064;46.8832449;18.9673417;
Rinyaszentkirály;5;414;46.1529179;17.3889437;
Tarnaszentmiklós;10;829;47.5287171;20.3809401;
Fony;4;332;48.3910404;21.2841684;
Főnyed;1;83;46.6310725;17.2582876;
Iregszemcse;32;2656;46.6930094;18.183599;
Bácsszőlős;4;334;46.1352313;19.4212497;
Sajónémeti;6;501;48.2721485;20.3839048;
Pári;8;669;48.8566969;2.3514616;
Nyírkáta;25;2097;47.8656535;22.2449619;
Nagypeterd;8;672;46.0477995;17.897168;
Terem;8;672;47.7978472;22.2784915;
Pusztavacs;16;1346;47.173855;19.498132;
Milota;12;1012;48.1035853;22.7803098;
Nagyszékely;5;422;46.6473903;18.5279944;
Biharnagybajom;33;2788;47.2123973;21.2285194;
Nagyrada;6;508;46.6195296;17.1183394;
Kázsmárk;12;1017;48.2754799;20.9740323;
Csataszög;4;340;47.2825945;20.3833751;
Kánya;5;425;46.6999371;18.0679218;
Körösújfalu;6;512;46.961532;21.3994172;
Grábóc;2;171;46.2890651;18.6069363;
Bonnya;3;257;46.5945518;17.9011782;
Oltárc;3;257;46.5282491;16.8283169;
Tiszacsécse;3;257;48.1096605;22.7446042;
Arka;1;86;48.3560955;21.2516863;
Molnári;8;690;46.3851667;16.8314503;
Karos;6;518;48.3321203;21.7429554;
Lengyel;6;520;46.3750193;18.3686395;
Monaj;3;260;48.3071697;20.9353562;
Tiszavid;7;607;48.1948094;22.294551;
Bejcgyertyános;5;436;47.1487154;16.9230274;
Balatonvilágos;17;1484;46.9641731;18.159314;
Hernádpetri;3;262;48.4804083;21.1617115;
Tiszarád;7;613;48.1218076;21.7970321;
Bugacpusztaháza;3;263;46.7010781;19.6358078;
Tatárszentgyörgy;23;2018;47.0823354;19.3694988;
Somogyvámos;9;793;46.5689513;17.6828598;
Verseg;15;1323;47.722441;19.5487063;
Kerecsend;27;2387;47.7940489;20.3461026;
Ete;7;619;47.5320249;18.0747955;
